DT,Message,Severity
2019-08-02 05:53:22,sshd(pam_unix)[24452]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:24,sshd(pam_unix)[24456]: check pass; user unknown,0
2019-08-02 05:53:24,sshd(pam_unix)[24456]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:26,sshd(pam_unix)[24458]: check pass; user unknown,0
2019-08-02 05:53:26,sshd(pam_unix)[24458]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:27,sshd(pam_unix)[24460]: check pass; user unknown,0
2019-08-02 05:53:27,sshd(pam_unix)[24460]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:28,sshd(pam_unix)[24462]: check pass; user unknown,0
2019-08-02 05:53:28,sshd(pam_unix)[24462]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:31,sshd(pam_unix)[24464]: check pass; user unknown,0
2019-08-02 05:53:31,sshd(pam_unix)[24464]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 05:53:31,sshd(pam_unix)[24466]: check pass; user unknown,0
2019-08-02 05:53:31,sshd(pam_unix)[24466]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.185.220.46 ,1
2019-08-02 07:40:04,sshd(pam_unix)[24613]: session opened for user root by (uid=0),0
2019-08-02 07:40:35,sshd(pam_unix)[24613]: session closed for user root,0
2019-08-02 07:41:10,sshd(pam_unix)[24658]: session opened for user root by (uid=0),0
2019-08-02 07:41:11,sshd(pam_unix)[24658]: session closed for user root,0
2019-08-02 07:42:10,sshd(pam_unix)[24667]: session opened for user root by (uid=0),0
2019-08-02 07:46:28,mysqld: Stopping MySQL:  succeeded,0
2019-08-02 07:46:32,mysqld: Starting MySQL:  succeeded,0
2019-08-02 07:50:57,sshd(pam_unix)[24667]: session closed for user root,0
2019-08-02 07:51:46,sshd(pam_unix)[24860]: session opened for user root by (uid=0),0
2019-08-02 07:51:46,sshd(pam_unix)[24860]: session closed for user root,0
2019-08-02 07:53:08,sshd(pam_unix)[24869]: session opened for user root by (uid=0),0
2019-08-02 07:53:16,sshd(pam_unix)[24869]: session closed for user root,0
2019-08-02 08:01:22,gdm(pam_unix)[2782]: bad username [],1
2019-08-02 08:01:23,gdm-binary[2782]: Couldn't authenticate user,1
2019-08-02 08:01:28,gpm[2076]: *** info [mice.c(1766)]: ,0
2019-08-02 08:01:28,gpm[2076]: imps2: Auto-detected intellimouse PS/2,0
2019-08-02 08:01:32,login(pam_unix)[2400]: session opened for user root by LOGIN(uid=0),0
2019-08-02 08:01:32, -- root[2400]: ROOT LOGIN ON tty2,0
2019-08-02 08:02:04,gpm[2076]: *** info [client.c(137)]: ,0
2019-08-02 08:02:04,gpm[2076]: Connecting at fd 6,0
2019-08-02 08:03:37,gpm[2076]: *** info [client.c(275)]: ,0
2019-08-02 08:03:37,gpm[2076]: Request on 6 (console 2),0
2019-08-02 08:03:37,gpm[2076]: *** info [client.c(284)]: ,0
2019-08-02 08:03:37,gpm[2076]: Closing,0
2019-08-02 08:04:10,login(pam_unix)[2400]: session closed for user root,0
2019-08-02 08:04:10,udev[25043]: removing device node '/udev/vcsa2',0
2019-08-02 08:04:10,udev[25042]: removing device node '/udev/vcs2',0
2019-08-02 08:04:11,udev[25052]: creating device node '/udev/vcs2',0
2019-08-02 08:04:11,udev[25053]: creating device node '/udev/vcsa2',0
2019-08-02 08:04:11,udev[25058]: removing device node '/udev/vcs2',0
2019-08-02 08:04:11,udev[25067]: removing device node '/udev/vcsa2',0
2019-08-02 08:04:11,udev[25071]: creating device node '/udev/vcs2',0
2019-08-02 08:04:11,udev[25073]: creating device node '/udev/vcsa2',0
2019-08-02 08:05:44,login(pam_unix)[24997]: session opened for user root by LOGIN(uid=0),0
2019-08-02 08:05:44, -- root[24997]: ROOT LOGIN ON tty2,0
2019-08-02 08:06:03,udev[25150]: removing device node '/udev/vcs2',0
2019-08-02 08:06:03,login(pam_unix)[24997]: session closed for user root,0
2019-08-02 08:06:03,udev[25196]: removing device node '/udev/vcsa2',0
2019-08-02 08:06:03,udev[25203]: creating device node '/udev/vcs2',0
2019-08-02 08:06:03,udev[25204]: creating device node '/udev/vcsa2',0
2019-08-02 08:06:03,udev[25210]: removing device node '/udev/vcs2',0
2019-08-02 08:06:03,udev[25219]: removing device node '/udev/vcsa2',0
2019-08-02 08:06:03,udev[25215]: creating device node '/udev/vcs2',0
2019-08-02 08:06:03,udev[25224]: creating device node '/udev/vcsa2',0
2019-08-02 11:24:51,sshd(pam_unix)[25508]: check pass; user unknown,0
2019-08-02 11:24:51,sshd(pam_unix)[25508]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:24:54,sshd(pam_unix)[25510]: check pass; user unknown,0
2019-08-02 11:24:54,sshd(pam_unix)[25510]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:24:56,sshd(pam_unix)[25512]: check pass; user unknown,0
2019-08-02 11:24:56,sshd(pam_unix)[25512]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:24:56,sshd(pam_unix)[25514]: check pass; user unknown,0
2019-08-02 11:24:56,sshd(pam_unix)[25514]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:24:58,sshd(pam_unix)[25516]: check pass; user unknown,0
2019-08-02 11:24:58,sshd(pam_unix)[25516]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:24:59,sshd(pam_unix)[25518]: check pass; user unknown,0
2019-08-02 11:24:59,sshd(pam_unix)[25518]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:25:00,sshd(pam_unix)[25520]: check pass; user unknown,0
2019-08-02 11:25:00,sshd(pam_unix)[25520]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:25:00,sshd(pam_unix)[25522]: check pass; user unknown,0
2019-08-02 11:25:00,sshd(pam_unix)[25522]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:25:03,sshd(pam_unix)[25524]: check pass; user unknown,0
2019-08-02 11:25:03,sshd(pam_unix)[25524]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:25:03,sshd(pam_unix)[25526]: check pass; user unknown,0
2019-08-02 11:25:03,sshd(pam_unix)[25526]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 11:25:04,sshd(pam_unix)[25528]: check pass; user unknown,0
2019-08-02 11:25:04,sshd(pam_unix)[25528]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.150.146.123 ,1
2019-08-02 19:35:00,sshd(pam_unix)[26203]: check pass; user unknown,0
2019-08-02 19:35:00,sshd(pam_unix)[26203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=stat.62-123-40-155.atlanet.it ,1
2019-08-02 19:35:07,sshd(pam_unix)[26205]: check pass; user unknown,0
2019-08-02 19:35:07,sshd(pam_unix)[26205]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=stat.62-123-40-155.atlanet.it ,1
2019-08-02 19:35:17,sshd(pam_unix)[26211]: check pass; user unknown,0
2019-08-02 19:35:17,sshd(pam_unix)[26211]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=stat.62-123-40-155.atlanet.it ,1
2019-08-02 19:35:25,sshd(pam_unix)[26213]: check pass; user unknown,0
2019-08-02 19:35:25,sshd(pam_unix)[26213]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=stat.62-123-40-155.atlanet.it ,1
2019-08-02 19:35:27,sshd(pam_unix)[26215]: check pass; user unknown,0
2019-08-02 19:35:27,sshd(pam_unix)[26215]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=stat.62-123-40-155.atlanet.it ,1
2019-08-03 04:03:16,su(pam_unix)[27339]: session opened for user cyrus by (uid=0),0
2019-08-03 04:03:17,su(pam_unix)[27339]: session closed for user cyrus,0
2019-08-03 04:03:18,logrotate: ALERT exited abnormally with [1],1
2019-08-03 04:09:50,su(pam_unix)[28565]: session opened for user news by (uid=0),0
2019-08-03 04:09:51,su(pam_unix)[28565]: session closed for user news,0
2019-08-03 06:20:34,ftpd[28835]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28827]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28823]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28834]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28832]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28824]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28825]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28821]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28831]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28826]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28828]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28829]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28822]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28833]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:34,ftpd[28830]: connection from 211.107.232.1 () at Wed Aug  3 06:20:34 2005 ,0
2019-08-03 06:20:35,ftpd[28836]: connection from 211.107.232.1 () at Wed Aug  3 06:20:35 2005 ,0
2019-08-03 06:20:35,ftpd[28839]: connection from 211.107.232.1 () at Wed Aug  3 06:20:35 2005 ,0
2019-08-03 06:20:35,ftpd[28838]: connection from 211.107.232.1 () at Wed Aug  3 06:20:35 2005 ,0
2019-08-03 06:20:35,ftpd[28837]: connection from 211.107.232.1 () at Wed Aug  3 06:20:35 2005 ,0
2019-08-03 06:20:36,ftpd[28842]: connection from 211.107.232.1 () at Wed Aug  3 06:20:36 2005 ,0
2019-08-03 06:20:36,ftpd[28841]: connection from 211.107.232.1 () at Wed Aug  3 06:20:36 2005 ,0
2019-08-03 06:20:36,ftpd[28840]: connection from 211.107.232.1 () at Wed Aug  3 06:20:36 2005 ,0
2019-08-04 04:03:35,su(pam_unix)[31009]: session opened for user cyrus by (uid=0),0
2019-08-04 04:03:36,su(pam_unix)[31009]: session closed for user cyrus,0
2019-08-04 04:03:37,logrotate: ALERT exited abnormally with [1],1
2019-08-04 04:09:30,su(pam_unix)[31380]: session opened for user news by (uid=0),0
2019-08-04 04:09:31,su(pam_unix)[31380]: session closed for user news,0
2019-08-04 07:00:29,sshd(pam_unix)[31672]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31672]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31674]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31675]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31675]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31676]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31676]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31677]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31677]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31678]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31673]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31682]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31683]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31673]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31682]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31683]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 07:00:29,sshd(pam_unix)[31690]: check pass; user unknown,0
2019-08-04 07:00:29,sshd(pam_unix)[31690]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=arx58.internetdsl.tpnet.pl ,1
2019-08-04 11:01:11,sshd(pam_unix)[32057]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.96.242.5  user=root,1
2019-08-05 04:05:42,su(pam_unix)[1430]: session opened for user cyrus by (uid=0),0
2019-08-05 04:05:42,su(pam_unix)[1430]: session closed for user cyrus,0
2019-08-05 04:05:43,logrotate: ALERT exited abnormally with [1],1
2019-08-05 04:12:12,su(pam_unix)[2703]: session opened for user news by (uid=0),0
2019-08-05 04:12:13,su(pam_unix)[2703]: session closed for user news,0
2019-08-05 05:01:30,login(pam_unix)[25160]: bad username [   ],1
2019-08-05 05:01:30,"login[25160]: FAILED LOGIN 1 FROM (null) FOR    , Authentication failure",1
2019-08-05 05:01:30,login(pam_unix)[25160]: bad username [],1
2019-08-05 05:01:30,"login[25160]: FAILED LOGIN 2 FROM (null) FOR , Authentication failure",1
2019-08-05 05:02:30,udev[2877]: removing device node '/udev/vcs2',0
2019-08-05 05:02:30,udev[2878]: removing device node '/udev/vcsa2',0
2019-08-05 05:02:30,udev[2887]: creating device node '/udev/vcs2',0
2019-08-05 05:02:30,udev[2888]: creating device node '/udev/vcsa2',0
2019-08-05 05:02:30,udev[2895]: removing device node '/udev/vcs2',0
2019-08-05 05:02:30,udev[2903]: removing device node '/udev/vcsa2',0
2019-08-05 05:02:31,udev[2900]: creating device node '/udev/vcs2',0
2019-08-05 05:02:31,udev[2908]: creating device node '/udev/vcsa2',0
2019-08-05 12:03:56,sshd(pam_unix)[3501]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.96.242.5  user=root,1
2019-08-05 12:04:13,sshd(pam_unix)[3504]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.96.242.5  user=root,1
2019-08-06 04:03:29,su(pam_unix)[5193]: session opened for user cyrus by (uid=0),0
2019-08-06 04:03:30,su(pam_unix)[5193]: session closed for user cyrus,0
2019-08-06 04:03:30,logrotate: ALERT exited abnormally with [1],1
2019-08-06 04:11:21,su(pam_unix)[9843]: session opened for user news by (uid=0),0
2019-08-06 04:11:22,su(pam_unix)[9843]: session closed for user news,0
2019-08-06 07:23:59,ftpd[10159]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10156]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10170]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10162]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10168]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10166]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10155]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10167]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10160]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10165]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10164]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10161]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10169]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10153]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10163]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10157]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10158]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10154]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-06 07:23:59,ftpd[10152]: connection from 211.107.232.1 () at Sat Aug  6 07:23:59 2005 ,0
2019-08-07 04:03:36,su(pam_unix)[12320]: session opened for user cyrus by (uid=0),0
2019-08-07 04:03:37,su(pam_unix)[12320]: session closed for user cyrus,0
2019-08-07 04:03:39,cups: cupsd shutdown succeeded,0
2019-08-07 04:03:45,cups: cupsd startup succeeded,0
2019-08-07 04:03:57,syslogd 1.4.1: restart.,0
2019-08-07 04:03:57,logrotate: ALERT exited abnormally with [1],1
2019-08-07 04:09:31,su(pam_unix)[12914]: session opened for user news by (uid=0),0
2019-08-07 04:09:32,su(pam_unix)[12914]: session closed for user news,0
2019-08-07 06:52:07,ftpd[16258]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16249]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16254]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16259]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16257]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16256]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16260]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16255]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16248]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16244]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16243]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16247]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16242]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16252]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16241]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16250]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16253]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16261]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16246]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16251]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
2019-08-07 06:52:07,ftpd[16262]: connection from 82.53.83.190 (host190-83.pool8253.interbusiness.it) at Sun Aug  7 06:52:07 2005 ,0
