Date,Time,Hostname,Message,Severity,Process,PID,User,IP,Len
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18662],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18671],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18667],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18664],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18669],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18674],root,82.55.115.181,98
2019-08-23,08:28:09,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:09 2005 ,0,ftpd,[18670],root,82.55.115.181,98
2019-08-23,08:28:11,combo ,connection from 82.55.115.181 (host181-115.pool8255.interbusiness.it) at Tue Aug 23 08:28:11 2005 ,0,ftpd,[18684],root,82.55.115.181,98
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19057],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19057],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19066],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19066],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19059],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19059],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19065],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19065],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19062],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19062],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19061],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19061],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19067],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19067],root,61.233.3.13,84
2019-08-23,12:41:40,combo ,check pass; user unknown,0,sshd(pam_unix),[19058],root,127.0.0.1,24
2019-08-23,12:41:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19058],root,61.233.3.13,84
2019-08-23,12:41:41,combo ,check pass; user unknown,0,sshd(pam_unix),[19060],root,127.0.0.1,24
2019-08-23,12:41:41,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19060],root,61.233.3.13,84
2019-08-23,12:41:41,combo ,check pass; user unknown,0,sshd(pam_unix),[19072],root,127.0.0.1,24
2019-08-23,12:41:41,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.3.13 ,1,sshd(pam_unix),[19072],root,61.233.3.13,84
2019-08-23,23:57:05,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.222.60.88  user=root,1,sshd(pam_unix),[20026],root,222.222.60.88,96
2019-08-23,23:57:06,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.222.60.88  user=root,1,sshd(pam_unix),[20027],root,222.222.60.88,96
2019-08-23,23:57:22,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.222.60.88  user=root,1,sshd(pam_unix),[20030],root,222.222.60.88,96
2019-08-23,23:57:25,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.222.60.88  user=root,1,sshd(pam_unix),[20032],root,222.222.60.88,96
2019-08-24,04:06:03,combo ,session opened for user cyrus by (uid=0),0,su(pam_unix),[20726],root,127.0.0.1,40
2019-08-24,04:06:04,combo ,session closed for user cyrus,0,su(pam_unix),[20726],root,127.0.0.1,29
2019-08-24,04:06:05,combo ,ALERT exited abnormally with [1],1,logrotate,NULL,root,127.0.0.1,32
2019-08-24,04:11:40,combo ,session opened for user news by (uid=0),0,su(pam_unix),[21100],root,127.0.0.1,39
2019-08-24,04:11:41,combo ,session closed for user news,0,su(pam_unix),[21100],root,127.0.0.1,28
2019-08-24,11:25:58,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21969],root,218.78.209.108,97
2019-08-24,11:25:58,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21972],root,218.78.209.108,97
2019-08-24,11:25:58,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21971],root,218.78.209.108,97
2019-08-24,11:26:00,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21975],root,218.78.209.108,97
2019-08-24,11:26:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21977],root,218.78.209.108,97
2019-08-24,11:26:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21979],root,218.78.209.108,97
2019-08-24,11:26:05,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21985],root,218.78.209.108,97
2019-08-24,11:26:05,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21981],root,218.78.209.108,97
2019-08-24,11:26:05,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21983],root,218.78.209.108,97
2019-08-24,11:26:07,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.78.209.108  user=root,1,sshd(pam_unix),[21986],root,218.78.209.108,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22295],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22297],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22298],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22299],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22301],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22305],root,220.95.232.206,97
2019-08-24,14:57:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22306],root,220.95.232.206,97
2019-08-24,14:57:14,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22308],root,220.95.232.206,97
2019-08-24,14:57:14,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22309],root,220.95.232.206,97
2019-08-24,14:57:14,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.95.232.206  user=root,1,sshd(pam_unix),[22310],root,220.95.232.206,97
2019-08-25,04:06:35,combo ,session opened for user cyrus by (uid=0),0,su(pam_unix),[23776],root,127.0.0.1,40
2019-08-25,04:06:36,combo ,session closed for user cyrus,0,su(pam_unix),[23776],root,127.0.0.1,29
2019-08-25,04:06:36,combo ,ALERT exited abnormally with [1],1,logrotate,NULL,root,127.0.0.1,32
2019-08-25,04:12:34,combo ,session opened for user news by (uid=0),0,su(pam_unix),[25010],root,127.0.0.1,39
2019-08-25,04:12:35,combo ,session closed for user news,0,su(pam_unix),[25010],root,127.0.0.1,28
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25369],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25374],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25373],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25366],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25372],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25371],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25370],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25376],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25367],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25375],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25368],root,211.72.151.162,62
2019-08-25,07:50:54,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:54 2005 ,0,ftpd,[25377],root,211.72.151.162,62
2019-08-25,07:50:56,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:56 2005 ,0,ftpd,[25378],root,211.72.151.162,62
2019-08-25,07:50:56,combo ,connection from 211.72.151.162 () at Thu Aug 25 07:50:56 2005 ,0,ftpd,[25379],root,211.72.151.162,62
2019-08-25,18:30:36,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26305],root,210.99.254.124,97
2019-08-25,18:30:36,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26303],root,210.99.254.124,97
2019-08-25,18:30:36,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26304],root,210.99.254.124,97
2019-08-25,18:30:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26313],root,210.99.254.124,97
2019-08-25,18:30:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26310],root,210.99.254.124,97
2019-08-25,18:30:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26309],root,210.99.254.124,97
2019-08-25,18:30:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26311],root,210.99.254.124,97
2019-08-25,18:30:40,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.99.254.124  user=root,1,sshd(pam_unix),[26312],root,210.99.254.124,97
2019-08-25,18:37:56,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.146.215.123  user=root,1,sshd(pam_unix),[26323],root,217.146.215.123,98
2019-08-26,04:05:47,combo ,session opened for user cyrus by (uid=0),0,su(pam_unix),[27852],root,127.0.0.1,40
2019-08-26,04:05:48,combo ,session closed for user cyrus,0,su(pam_unix),[27852],root,127.0.0.1,29
2019-08-26,04:05:49,combo ,ALERT exited abnormally with [1],1,logrotate,NULL,root,127.0.0.1,32
2019-08-26,04:11:21,combo ,session opened for user news by (uid=0),0,su(pam_unix),[28225],root,127.0.0.1,39
2019-08-26,04:11:22,combo ,session closed for user news,0,su(pam_unix),[28225],root,127.0.0.1,28
2019-08-27,02:31:51,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21248],root,61.233.104.78,96
2019-08-27,02:31:52,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21249],root,61.233.104.78,96
2019-08-27,02:31:54,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21252],root,61.233.104.78,96
2019-08-27,02:31:55,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21253],root,61.233.104.78,96
2019-08-27,02:31:55,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21255],root,61.233.104.78,96
2019-08-27,02:31:57,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21258],root,61.233.104.78,96
2019-08-27,02:31:59,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21262],root,61.233.104.78,96
2019-08-27,02:32:00,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21260],root,61.233.104.78,96
2019-08-27,02:32:00,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21264],root,61.233.104.78,96
2019-08-27,02:32:00,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21265],root,61.233.104.78,96
2019-08-27,02:32:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21268],root,61.233.104.78,96
2019-08-27,02:32:06,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.233.104.78  user=root,1,sshd(pam_unix),[21270],root,61.233.104.78,96
2019-08-27,04:03:39,combo ,session opened for user cyrus by (uid=0),0,su(pam_unix),[21723],root,127.0.0.1,40
2019-08-27,04:03:40,combo ,session closed for user cyrus,0,su(pam_unix),[21723],root,127.0.0.1,29
2019-08-27,04:03:40,combo ,ALERT exited abnormally with [1],1,logrotate,NULL,root,127.0.0.1,32
2019-08-27,04:09:45,combo ,session opened for user news by (uid=0),0,su(pam_unix),[22948],root,127.0.0.1,39
2019-08-27,04:09:46,combo ,session closed for user news,0,su(pam_unix),[22948],root,127.0.0.1,28
2019-08-27,05:08:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23081],root,211.99.33.2,94
2019-08-27,05:08:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23085],root,211.99.33.2,94
2019-08-27,05:08:04,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23082],root,211.99.33.2,94
2019-08-27,05:08:05,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23088],root,211.99.33.2,94
2019-08-27,05:08:09,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23091],root,211.99.33.2,94
2019-08-27,05:08:09,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23092],root,211.99.33.2,94
2019-08-27,05:08:09,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23093],root,211.99.33.2,94
2019-08-27,05:08:12,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23098],root,211.99.33.2,94
2019-08-27,05:08:13,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.99.33.2  user=root,1,sshd(pam_unix),[23097],root,211.99.33.2,94
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23786],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23786],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23790],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23790],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23787],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23787],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23784],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23784],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23789],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23789],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23791],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23791],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23785],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23785],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23782],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23782],root,127.0.0.1,107
2019-08-27,13:03:28,combo ,check pass; user unknown,0,sshd(pam_unix),[23788],root,127.0.0.1,24
2019-08-27,13:03:28,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23788],root,127.0.0.1,107
2019-08-27,13:03:29,combo ,check pass; user unknown,0,sshd(pam_unix),[23783],root,127.0.0.1,24
2019-08-27,13:03:29,combo ,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=s010600112fb9bd72.vf.shawcable.net ,1,sshd(pam_unix),[23783],root,127.0.0.1,107
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23863],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23860],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23847],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23862],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23861],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23850],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23859],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23855],root,218.146.61.230,62
2019-08-27,13:40:38,combo ,connection from 218.146.61.230 () at Sat Aug 27 13:40:38 2005 ,0,ftpd,[23856],root,218.146.61.230,62
